Image	timel_ids	timel_labels	timel_ids_list	timel_labels_list	_image_value	image_path_by_name	_image_idx	image_path_by_idx	image_path	timel_label_from_id	timel_label_list_from_ids	row_label_ids	level_3_labels	level_3_text	level_4_labels	level_4_text	level_5_labels	level_5_text	level_6_labels	level_6_text	level_7_labels	level_7_text	level_8_labels	level_8_text	_clip_text	taxonomy_level	clip_text	clip_pair_logit	clip_pair_cosine	num_level_labels	pred_index	pred_timel_label	pred_proba
004060.jpg	tm-5k7jsvqx;tm-h5p48lfk;tm-veuriuen;tm-l2zebbrf;tm-4a7uh6qs;tm-brqtzl8a;tm-qpyshudm;tm-z78apcet;tm-cpdgl5r4;tm-fap2uw3x;tm-zxmvxnnw;tm-t3eufvzb;tm-pxph757a;tm-pz7m22nl;tm-eqnskbnq;tm-vwtmvvfn;tm-6vklquup	cavalier;soldat;conseiller;colonne;casque;lance;armure;bouclier;écrit;harnachement;Joab tuant Absalom;parole;mort (thème);pendaison;arbre;cheval;cheveux	"[""tm-5k7jsvqx"", ""tm-h5p48lfk"", ""tm-veuriuen"", ""tm-l2zebbrf"", ""tm-4a7uh6qs"", ""tm-brqtzl8a"", ""tm-qpyshudm"", ""tm-z78apcet"", ""tm-cpdgl5r4"", ""tm-fap2uw3x"", ""tm-zxmvxnnw"", ""tm-t3eufvzb"", ""tm-pxph757a"", ""tm-pz7m22nl"", ""tm-eqnskbnq"", ""tm-vwtmvvfn"", ""tm-6vklquup""]"	"[""cavalier"", ""soldat"", ""conseiller"", ""colonne"", ""casque"", ""lance"", ""armure"", ""bouclier"", ""écrit"", ""harnachement"", ""Joab tuant Absalom"", ""parole"", ""mort (thème)"", ""pendaison"", ""arbre"", ""cheval"", ""cheveux""]"	004060.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004060.jpg	4060	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004060.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004060.jpg		"['juin', 'tables de la loi', 'juin', ""ange déversant la troisième coupe de l'Apocalypse"", 'hérisson', 'moustique', 'tables de la loi', 'anatomie', 'balance', 'Noémi pleurant la mort de ses deux fils', 'juin', 'moustique', 'hérisson', 'château', 'château', 'char', 'tables de la loi', 'os', 'anatomie']"	['tm-5k7jsvqx', 'tm-h5p48lfk', 'tm-veuriuen', 'tm-l2zebbrf', 'tm-4a7uh6qs', 'tm-brqtzl8a', 'tm-qpyshudm', 'tm-z78apcet', 'tm-cpdgl5r4', 'tm-fap2uw3x', 'tm-zxmvxnnw', 'tm-t3eufvzb', 'tm-pxph757a', 'tm-pz7m22nl', 'tm-eqnskbnq', 'tm-vwtmvvfn', 'tm-6vklquup', '5', '7', '48', '2', '4', '6', '8', '78', '3', '757', '22']	['colonne', 'casque', 'lance', 'armure', 'bouclier', 'écrit', 'harnachement', 'parole', 'mort (thème)', 'pendaison', 'cheveux']	colonne; casque; lance; armure; bouclier; écrit; harnachement; parole; mort (thème); pendaison; cheveux	['cavalier', 'soldat', 'conseiller', 'arbre', 'cheval']	cavalier; soldat; conseiller; arbre; cheval	[]		['Joab tuant Absalom']	Joab tuant Absalom	[]		[]		Joab tuant Absalom	6	Joab tuant Absalom	21.85617	0.21856171	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.6999183
004326.jpg	tm-hwbpfzqq;tm-5adgngxc;tm-pmym9cry;tm-aslmkhsp;tm-8sp9kptm;tm-gb9xzs44;tm-xhwzu6jw	Christ;Judas;vièle;arrestation du christ;trahison;musique;baiser	"[""tm-hwbpfzqq"", ""tm-5adgngxc"", ""tm-pmym9cry"", ""tm-aslmkhsp"", ""tm-8sp9kptm"", ""tm-gb9xzs44"", ""tm-xhwzu6jw""]"	"[""Christ"", ""Judas"", ""vièle"", ""arrestation du christ"", ""trahison"", ""musique"", ""baiser""]"	004326.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004326.jpg	4326	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004326.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004326.jpg		['juin', 'mortier', 'balance', 'mortier', 'mortier', 'empalement', 'anatomie']	['tm-hwbpfzqq', 'tm-5adgngxc', 'tm-pmym9cry', 'tm-aslmkhsp', 'tm-8sp9kptm', 'tm-gb9xzs44', 'tm-xhwzu6jw', '5', '9', '8', '44', '6']	['Christ', 'trahison', 'musique', 'baiser']	Christ; trahison; musique; baiser	['Judas', 'vièle']	Judas; vièle	[]		['arrestation du christ']	arrestation du christ	[]		[]		arrestation du christ	6	arrestation du christ	23.270311	0.2327031	1	1405	Louis IV d'Outremer	0.163967
004436.jpg	tm-wdxn3qrx;tm-hwbpfzqq;tm-o22sq8nn;tm-au7bpxvz;tm-iyb3nxp6;tm-iszsi3kg;tm-trtnhhdd;tm-f4sqsvcv;tm-nhsyxfkz;tm-no3znyxx;tm-wyrjsgnx;tm-sjjzv77s;tm-9kefvmxz;tm-y59iwacz;tm-i94jpy9p;tm-l66mtgn3;tm-kgblaf2c;tm-jbk9lrul;tm-iv4xh9vr;tm-kgksjk9x;tm-tcyhlpcy;tm-ymenrpoz;tm-kdyvsq43;tm-qucshbfi;tm-hywxiizx	Salomon;Christ;enfant;Hérode;mage;tailleur;roi;Vierge;tambour;lyre;rideau;escalier;siège (meuble);carquois;autel;lampe;jugement de Salomon;adoration des mages;don;comparution;adoration;jugement;construction;étoile;ciel	"[""tm-wdxn3qrx"", ""tm-hwbpfzqq"", ""tm-o22sq8nn"", ""tm-au7bpxvz"", ""tm-iyb3nxp6"", ""tm-iszsi3kg"", ""tm-trtnhhdd"", ""tm-f4sqsvcv"", ""tm-nhsyxfkz"", ""tm-no3znyxx"", ""tm-wyrjsgnx"", ""tm-sjjzv77s"", ""tm-9kefvmxz"", ""tm-y59iwacz"", ""tm-i94jpy9p"", ""tm-l66mtgn3"", ""tm-kgblaf2c"", ""tm-jbk9lrul"", ""tm-iv4xh9vr"", ""tm-kgksjk9x"", ""tm-tcyhlpcy"", ""tm-ymenrpoz"", ""tm-kdyvsq43"", ""tm-qucshbfi"", ""tm-hywxiizx""]"	"[""Salomon"", ""Christ"", ""enfant"", ""Hérode"", ""mage"", ""tailleur"", ""roi"", ""Vierge"", ""tambour"", ""lyre"", ""rideau"", ""escalier"", ""siège (meuble)"", ""carquois"", ""autel"", ""lampe"", ""jugement de Salomon"", ""adoration des mages"", ""don"", ""comparution"", ""adoration"", ""jugement"", ""construction"", ""étoile"", ""ciel""]"	004436.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004436.jpg	4436	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004436.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004436.jpg		['château', 'os', 'balance', 'tables de la loi', 'château', 'anatomie', 'château', 'moustique', 'château', 'châtiment', 'mortier', 'scribe', 'sainte Clotilde', 'mortier', 'escargot', 'château', 'hérisson', 'mortier', 'moustique', 'mortier', 'mortier', 'sommeil']	['tm-wdxn3qrx', 'tm-hwbpfzqq', 'tm-o22sq8nn', 'tm-au7bpxvz', 'tm-iyb3nxp6', 'tm-iszsi3kg', 'tm-trtnhhdd', 'tm-f4sqsvcv', 'tm-nhsyxfkz', 'tm-no3znyxx', 'tm-wyrjsgnx', 'tm-sjjzv77s', 'tm-9kefvmxz', 'tm-y59iwacz', 'tm-i94jpy9p', 'tm-l66mtgn3', 'tm-kgblaf2c', 'tm-jbk9lrul', 'tm-iv4xh9vr', 'tm-kgksjk9x', 'tm-tcyhlpcy', 'tm-ymenrpoz', 'tm-kdyvsq43', 'tm-qucshbfi', 'tm-hywxiizx', '3', '22', '8', '7', '6', '4', '77', '9', '59', '94', '66', '2', '43']	['Salomon', 'Christ', 'Hérode', 'mage', 'rideau', 'escalier', 'siège (meuble)', 'carquois', 'autel', 'lampe', 'don', 'comparution', 'adoration', 'jugement', 'construction', 'ciel']	Salomon; Christ; Hérode; mage; rideau; escalier; siège (meuble); carquois; autel; lampe; don; comparution; adoration; jugement; construction; ciel	['enfant', 'tailleur', 'roi', 'Vierge', 'tambour', 'lyre', 'étoile']	enfant; tailleur; roi; Vierge; tambour; lyre; étoile	[]		['jugement de Salomon', 'adoration des mages']	jugement de Salomon; adoration des mages	[]		[]		jugement de Salomon; adoration des mages	6	jugement de Salomon; adoration des mages	30.369907	0.30369908	2	1071	adoration des mages	0.2371479
004461.jpg	tm-hwbpfzqq;tm-wqg2nktt;tm-sgdxywfz;tm-waq6byod;tm-7qal9wnf;tm-ghihzzvb;tm-vmxb3wbp;tm-4xxwfoco;tm-77fuu38c;tm-ao9wtg4s;tm-2ujduhzq;tm-kc5ukqpv;tm-feygm5h3;tm-6m8nrco5;tm-ggnrmwc7;tm-bqscor5q;tm-3kaurvkz;tm-cw2gwrjp;tm-vwtmvvfn;tm-vhj2urqn;tm-bvwymnol;tm-ssrd3vfj	Christ;ange;saint Pierre;saint Thomas;tissu;ville;fonts baptismaux;incrédulité de saint Thomas;incrédulité;apparition;prière;baptême;preuve;nudité;toucher;oiseau;bœuf;serpent;cheval;eau;plaie;sang	"[""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-sgdxywfz"", ""tm-waq6byod"", ""tm-7qal9wnf"", ""tm-ghihzzvb"", ""tm-vmxb3wbp"", ""tm-4xxwfoco"", ""tm-77fuu38c"", ""tm-ao9wtg4s"", ""tm-2ujduhzq"", ""tm-kc5ukqpv"", ""tm-feygm5h3"", ""tm-6m8nrco5"", ""tm-ggnrmwc7"", ""tm-bqscor5q"", ""tm-3kaurvkz"", ""tm-cw2gwrjp"", ""tm-vwtmvvfn"", ""tm-vhj2urqn"", ""tm-bvwymnol"", ""tm-ssrd3vfj""]"	"[""Christ"", ""ange"", ""saint Pierre"", ""saint Thomas"", ""tissu"", ""ville"", ""fonts baptismaux"", ""incrédulité de saint Thomas"", ""incrédulité"", ""apparition"", ""prière"", ""baptême"", ""preuve"", ""nudité"", ""toucher"", ""oiseau"", ""bœuf"", ""serpent"", ""cheval"", ""eau"", ""plaie"", ""sang""]"	004461.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004461.jpg	4461	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004461.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004461.jpg		"['hérisson', 'anatomie', 'tables de la loi', 'mortier', 'château', 'moustique', 'châtiment', ""arche d'alliance provoquant la chute de l'idole de Dagôn"", 'mortier', 'moustique', 'hérisson', 'juin', 'juin', 'château', 'anatomie', 'balance', 'juin', 'tables de la loi', 'juin', 'château', 'hérisson', 'hérisson', 'château']"	['tm-hwbpfzqq', 'tm-wqg2nktt', 'tm-sgdxywfz', 'tm-waq6byod', 'tm-7qal9wnf', 'tm-ghihzzvb', 'tm-vmxb3wbp', 'tm-4xxwfoco', 'tm-77fuu38c', 'tm-ao9wtg4s', 'tm-2ujduhzq', 'tm-kc5ukqpv', 'tm-feygm5h3', 'tm-6m8nrco5', 'tm-ggnrmwc7', 'tm-bqscor5q', 'tm-3kaurvkz', 'tm-cw2gwrjp', 'tm-vwtmvvfn', 'tm-vhj2urqn', 'tm-bvwymnol', 'tm-ssrd3vfj', '2', '6', '7', '9', '3', '4', '77', '38', '5', '8']	['Christ', 'tissu', 'ville', 'fonts baptismaux', 'incrédulité', 'apparition', 'prière', 'baptême', 'preuve', 'nudité', 'toucher', 'eau', 'plaie', 'sang']	Christ; tissu; ville; fonts baptismaux; incrédulité; apparition; prière; baptême; preuve; nudité; toucher; eau; plaie; sang	['ange', 'saint Pierre', 'saint Thomas', 'oiseau', 'bœuf', 'serpent', 'cheval']	ange; saint Pierre; saint Thomas; oiseau; bœuf; serpent; cheval	[]		['incrédulité de saint Thomas']	incrédulité de saint Thomas	[]		[]		incrédulité de saint Thomas	6	incrédulité de saint Thomas	21.720217	0.21720217	1	1163	circoncision du Christ	0.25314954
004565.jpg	tm-msmpj5ea;tm-vdencmrw;tm-msrzrwxs;tm-6nqxszjv;tm-subvzpni;tm-yjcvnnjh;tm-vkekjzsk;tm-intsras3;tm-sw7yity5;tm-3axmqq3f;tm-6m8nrco5	Adam;Ève;Dieu;archange;saint Michel;échelle;porte;création d'Ève;création d'adam;sommeil;nudité	"[""tm-msmpj5ea"", ""tm-vdencmrw"", ""tm-msrzrwxs"", ""tm-6nqxszjv"", ""tm-subvzpni"", ""tm-yjcvnnjh"", ""tm-vkekjzsk"", ""tm-intsras3"", ""tm-sw7yity5"", ""tm-3axmqq3f"", ""tm-6m8nrco5""]"	"[""Adam"", ""Ève"", ""Dieu"", ""archange"", ""saint Michel"", ""échelle"", ""porte"", ""création d'Ève"", ""création d'adam"", ""sommeil"", ""nudité""]"	004565.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004565.jpg	4565	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004565.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004565.jpg		['juin', 'anatomie', 'château', 'tables de la loi', 'juin', 'château', 'château', 'anatomie', 'balance', 'juin']	['tm-msmpj5ea', 'tm-vdencmrw', 'tm-msrzrwxs', 'tm-6nqxszjv', 'tm-subvzpni', 'tm-yjcvnnjh', 'tm-vkekjzsk', 'tm-intsras3', 'tm-sw7yity5', 'tm-3axmqq3f', 'tm-6m8nrco5', '5', '6', '3', '7', '8']	['Ève', 'Dieu', 'échelle', 'porte', 'sommeil', 'nudité']	Ève; Dieu; échelle; porte; sommeil; nudité	['Adam', 'archange', 'saint Michel']	Adam; archange; saint Michel	[]		"[""création d'Ève"", ""création d'adam""]"	création d'Ève; création d'adam	[]		[]		création d'Ève; création d'adam	6	création d'Ève; création d'adam	18.506796	0.18506795	2	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.27761447
004665.jpg	tm-anhzraqq;tm-hwbpfzqq;tm-wqg2nktt;tm-f4sqsvcv;tm-ghihzzvb;tm-tvxtxobh;tm-7schjv64;tm-llb5qhxg;tm-sz7srifg;tm-9kefvmxz;tm-havgveuu;tm-frszntoo;tm-iv4xh9vr;tm-mg8vhxe3;tm-xfrkgdxw;tm-pphjzwxj;tm-yvakcef7;tm-zpykzvd3;tm-hvmbbgkw;tm-jy2xvbmk	Esprit-Saint;Christ;ange;Vierge;ville;tour;globe;gloire;couronne;siège (meuble);livre;Pentecôte;don;inspiration divine;majesté;bénédiction;Jérusalem;colombe;nuée;feu-langue	"[""tm-anhzraqq"", ""tm-hwbpfzqq"", ""tm-wqg2nktt"", ""tm-f4sqsvcv"", ""tm-ghihzzvb"", ""tm-tvxtxobh"", ""tm-7schjv64"", ""tm-llb5qhxg"", ""tm-sz7srifg"", ""tm-9kefvmxz"", ""tm-havgveuu"", ""tm-frszntoo"", ""tm-iv4xh9vr"", ""tm-mg8vhxe3"", ""tm-xfrkgdxw"", ""tm-pphjzwxj"", ""tm-yvakcef7"", ""tm-zpykzvd3"", ""tm-hvmbbgkw"", ""tm-jy2xvbmk""]"	"[""Esprit-Saint"", ""Christ"", ""ange"", ""Vierge"", ""ville"", ""tour"", ""globe"", ""gloire"", ""couronne"", ""siège (meuble)"", ""livre"", ""Pentecôte"", ""don"", ""inspiration divine"", ""majesté"", ""bénédiction"", ""Jérusalem"", ""colombe"", ""nuée"", ""feu-langue""]"	004665.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004665.jpg	4665	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004665.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004665.jpg		['hérisson', 'moustique', 'tables de la loi', 'miracle', 'juin', 'tables de la loi', 'mortier', 'moustique', 'mortier', 'balance', 'château', 'tables de la loi', 'château', 'hérisson']	['tm-anhzraqq', 'tm-hwbpfzqq', 'tm-wqg2nktt', 'tm-f4sqsvcv', 'tm-ghihzzvb', 'tm-tvxtxobh', 'tm-7schjv64', 'tm-llb5qhxg', 'tm-sz7srifg', 'tm-9kefvmxz', 'tm-havgveuu', 'tm-frszntoo', 'tm-iv4xh9vr', 'tm-mg8vhxe3', 'tm-xfrkgdxw', 'tm-pphjzwxj', 'tm-yvakcef7', 'tm-zpykzvd3', 'tm-hvmbbgkw', 'tm-jy2xvbmk', '2', '4', '7', '64', '5', '9', '8', '3']	['Esprit-Saint', 'Christ', 'ville', 'tour', 'globe', 'gloire', 'couronne', 'siège (meuble)', 'livre', 'don', 'inspiration divine', 'majesté', 'bénédiction', 'nuée', 'feu-langue']	Esprit-Saint; Christ; ville; tour; globe; gloire; couronne; siège (meuble); livre; don; inspiration divine; majesté; bénédiction; nuée; feu-langue	['ange', 'Vierge', 'Jérusalem', 'colombe']	ange; Vierge; Jérusalem; colombe	[]		['Pentecôte']	Pentecôte	[]		[]		Pentecôte	6	Pentecôte	16.053782	0.16053782	1	28	saint Joachim parmi ses bergers	0.10850951
004994.jpg	tm-ud7nglnr;tm-hwbpfzqq;tm-h5p48lfk;tm-sgdxywfz;tm-dmmjw66x;tm-havgveuu;tm-2r5rz84v;tm-aovfxbwf;tm-zdcg2u42;tm-y3dalems	Samson;Christ;soldat;saint Pierre;apôtre;livre;Samson massacrant les Philistins;meurtre;combat;mâchoire	"[""tm-ud7nglnr"", ""tm-hwbpfzqq"", ""tm-h5p48lfk"", ""tm-sgdxywfz"", ""tm-dmmjw66x"", ""tm-havgveuu"", ""tm-2r5rz84v"", ""tm-aovfxbwf"", ""tm-zdcg2u42"", ""tm-y3dalems""]"	"[""Samson"", ""Christ"", ""soldat"", ""saint Pierre"", ""apôtre"", ""livre"", ""Samson massacrant les Philistins"", ""meurtre"", ""combat"", ""mâchoire""]"	004994.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004994.jpg	4994	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004994.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\004994.jpg		"['tables de la loi', 'juin', ""ange déversant la troisième coupe de l'Apocalypse"", 'escargot', 'hérisson', 'juin', 'Tristesse', 'hérisson', 'saint Saturnin', 'château']"	['tm-ud7nglnr', 'tm-hwbpfzqq', 'tm-h5p48lfk', 'tm-sgdxywfz', 'tm-dmmjw66x', 'tm-havgveuu', 'tm-2r5rz84v', 'tm-aovfxbwf', 'tm-zdcg2u42', 'tm-y3dalems', '7', '5', '48', '66', '2', '84', '42', '3']	['Samson', 'Christ', 'livre', 'meurtre', 'combat', 'mâchoire']	Samson; Christ; livre; meurtre; combat; mâchoire	['soldat', 'saint Pierre', 'apôtre']	soldat; saint Pierre; apôtre	[]		['Samson massacrant les Philistins']	Samson massacrant les Philistins	[]		[]		Samson massacrant les Philistins	6	Samson massacrant les Philistins	26.716732	0.26716733	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.37346336
005019.jpg	tm-ud7nglnr;tm-trtnhhdd;tm-acpsxfaz;tm-sz7srifg;tm-9kefvmxz;tm-ivsdfebq;tm-ovvtgfbh;tm-y6dzy63x;tm-aovfxbwf;tm-kancnlxz	Samson;roi;sceptre;couronne;siège (meuble);épée;Samson triomphant du lion;ruse;meurtre;lion	"[""tm-ud7nglnr"", ""tm-trtnhhdd"", ""tm-acpsxfaz"", ""tm-sz7srifg"", ""tm-9kefvmxz"", ""tm-ivsdfebq"", ""tm-ovvtgfbh"", ""tm-y6dzy63x"", ""tm-aovfxbwf"", ""tm-kancnlxz""]"	"[""Samson"", ""roi"", ""sceptre"", ""couronne"", ""siège (meuble)"", ""épée"", ""Samson triomphant du lion"", ""ruse"", ""meurtre"", ""lion""]"	005019.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005019.jpg	5019	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005019.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005019.jpg		['tables de la loi', 'tables de la loi', 'mortier', 'anatomie', 'élévation']	['tm-ud7nglnr', 'tm-trtnhhdd', 'tm-acpsxfaz', 'tm-sz7srifg', 'tm-9kefvmxz', 'tm-ivsdfebq', 'tm-ovvtgfbh', 'tm-y6dzy63x', 'tm-aovfxbwf', 'tm-kancnlxz', '7', '9', '6', '63']	['Samson', 'sceptre', 'couronne', 'siège (meuble)', 'épée', 'ruse', 'meurtre']	Samson; sceptre; couronne; siège (meuble); épée; ruse; meurtre	['roi', 'lion']	roi; lion	[]		['Samson triomphant du lion']	Samson triomphant du lion	[]		[]		Samson triomphant du lion	6	Samson triomphant du lion	26.584614	0.26584613	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.7652723
005537.jpg	tm-hwbpfzqq;tm-f4sqsvcv;tm-7vtatr6n;tm-ew84lsf2;tm-retmyjyf;tm-nbx9bzha;tm-mqvexyu4;tm-gjmmi6am;tm-6m8nrco5;tm-mykxfew8;tm-ie8wpjhx;tm-knj6nuzu;tm-bqscor5q	Christ;Vierge;marteau;clou;vrille;vêtement;croix;Christ dépouillé de ses vêtements;nudité;douleur;coup;menuiserie;oiseau	"[""tm-hwbpfzqq"", ""tm-f4sqsvcv"", ""tm-7vtatr6n"", ""tm-ew84lsf2"", ""tm-retmyjyf"", ""tm-nbx9bzha"", ""tm-mqvexyu4"", ""tm-gjmmi6am"", ""tm-6m8nrco5"", ""tm-mykxfew8"", ""tm-ie8wpjhx"", ""tm-knj6nuzu"", ""tm-bqscor5q""]"	"[""Christ"", ""Vierge"", ""marteau"", ""clou"", ""vrille"", ""vêtement"", ""croix"", ""Christ dépouillé de ses vêtements"", ""nudité"", ""douleur"", ""coup"", ""menuiserie"", ""oiseau""]"	005537.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005537.jpg	5537	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005537.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005537.jpg		['moustique', 'tables de la loi', 'anatomie', 'Tristesse', 'hérisson', 'mortier', 'moustique', 'anatomie', 'anatomie', 'balance', 'juin', 'balance', 'balance', 'anatomie', 'juin']	['tm-hwbpfzqq', 'tm-f4sqsvcv', 'tm-7vtatr6n', 'tm-ew84lsf2', 'tm-retmyjyf', 'tm-nbx9bzha', 'tm-mqvexyu4', 'tm-gjmmi6am', 'tm-6m8nrco5', 'tm-mykxfew8', 'tm-ie8wpjhx', 'tm-knj6nuzu', 'tm-bqscor5q', '4', '7', '6', '84', '2', '9', '8', '5']	['Christ', 'marteau', 'clou', 'vrille', 'vêtement', 'croix', 'nudité', 'douleur', 'coup', 'menuiserie']	Christ; marteau; clou; vrille; vêtement; croix; nudité; douleur; coup; menuiserie	['Vierge', 'oiseau']	Vierge; oiseau	[]		['Christ dépouillé de ses vêtements']	Christ dépouillé de ses vêtements	[]		[]		Christ dépouillé de ses vêtements	6	Christ dépouillé de ses vêtements	25.635334	0.25635335	1	124	Christ en gloire tenant le livre	0.11177514
005960.jpg	tm-hwbpfzqq;tm-h5p48lfk;tm-ghihzzvb;tm-be7ccsta;tm-6sasmtwe;tm-brqtzl8a;tm-ivsdfebq;tm-qpyshudm;tm-z78apcet;tm-l9vt6wgw;tm-mqvexyu4;tm-c57opdwj;tm-3puuk37w;tm-zfb9n7ub;tm-pphjzwxj;tm-3axmqq3f;tm-6m8nrco5;tm-yvakcef7;tm-eqnskbnq;tm-txhjag8y;tm-bvwymnol;tm-ssrd3vfj	Christ;soldat;ville;armoiries;hallebarde;lance;épée;armure;bouclier;tombeau;croix;résurrection du Christ;miracle;résurrection;bénédiction;sommeil;nudité;Jérusalem;arbre;rocher;plaie;sang	"[""tm-hwbpfzqq"", ""tm-h5p48lfk"", ""tm-ghihzzvb"", ""tm-be7ccsta"", ""tm-6sasmtwe"", ""tm-brqtzl8a"", ""tm-ivsdfebq"", ""tm-qpyshudm"", ""tm-z78apcet"", ""tm-l9vt6wgw"", ""tm-mqvexyu4"", ""tm-c57opdwj"", ""tm-3puuk37w"", ""tm-zfb9n7ub"", ""tm-pphjzwxj"", ""tm-3axmqq3f"", ""tm-6m8nrco5"", ""tm-yvakcef7"", ""tm-eqnskbnq"", ""tm-txhjag8y"", ""tm-bvwymnol"", ""tm-ssrd3vfj""]"	"[""Christ"", ""soldat"", ""ville"", ""armoiries"", ""hallebarde"", ""lance"", ""épée"", ""armure"", ""bouclier"", ""tombeau"", ""croix"", ""résurrection du Christ"", ""miracle"", ""résurrection"", ""bénédiction"", ""sommeil"", ""nudité"", ""Jérusalem"", ""arbre"", ""rocher"", ""plaie"", ""sang""]"	005960.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005960.jpg	5960	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005960.jpg	D:\O.D.I.L\data\image\sampled_400_images-20260108T160047Z-1-001\sampled_400_images\005960.jpg		"['juin', ""ange déversant la troisième coupe de l'Apocalypse"", 'tables de la loi', 'anatomie', 'balance', 'Noémi pleurant la mort de ses deux fils', 'mortier', 'anatomie', 'moustique', 'saint François', 'château', 'Trinité', 'mortier', 'tables de la loi', 'château', 'château', 'anatomie', 'balance', 'juin', 'tables de la loi', 'balance', 'château']"	['tm-hwbpfzqq', 'tm-h5p48lfk', 'tm-ghihzzvb', 'tm-be7ccsta', 'tm-6sasmtwe', 'tm-brqtzl8a', 'tm-ivsdfebq', 'tm-qpyshudm', 'tm-z78apcet', 'tm-l9vt6wgw', 'tm-mqvexyu4', 'tm-c57opdwj', 'tm-3puuk37w', 'tm-zfb9n7ub', 'tm-pphjzwxj', 'tm-3axmqq3f', 'tm-6m8nrco5', 'tm-yvakcef7', 'tm-eqnskbnq', 'tm-txhjag8y', 'tm-bvwymnol', 'tm-ssrd3vfj', '5', '48', '7', '6', '8', '78', '9', '4', '57', '3', '37']	['Christ', 'ville', 'armoiries', 'hallebarde', 'lance', 'épée', 'armure', 'bouclier', 'tombeau', 'croix', 'miracle', 'résurrection', 'bénédiction', 'sommeil', 'nudité', 'rocher', 'plaie', 'sang']	Christ; ville; armoiries; hallebarde; lance; épée; armure; bouclier; tombeau; croix; miracle; résurrection; bénédiction; sommeil; nudité; rocher; plaie; sang	['soldat', 'Jérusalem', 'arbre']	soldat; Jérusalem; arbre	[]		['résurrection du Christ']	résurrection du Christ	[]		[]		résurrection du Christ	6	résurrection du Christ	19.04404	0.19044042	1	2268	combat entre Judas Maccabée et les ennemis d'Israël	0.18693739
